Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Reunion,REU,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,88.46154,90.86539,91.34615,89.90385,88.94231,89.09953,90.52132,90.14085,90.14085,90.14085,..,..,..,..,..
Reunion,REU,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,83.73206,85.64594,85.64594,85.16747,77.88461,77.25118,76.77725,76.05634,75.58685,76.52582,85.09615,82.69231,84.61539,83.17308,84.61539
Reunion,REU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,85.22167,82.84314,82.84314,84.46602,84.46602,83.73206,83.25359,83.41232,81.51659,81.99052,87.98077,87.98077,86.05769,85.57692,85.09615
Reunion,REU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,61.65049,61.65049,68.11594,70.5314,59.61538,59.71564,59.71564,61.13744,60.66351,60.66351,57.14286,57.14286,57.61905,58.09524,55.71429
Reunion,REU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,84.23645,82.35294,81.95122,82.03883,81.06796,81.33971,79.9043,80.09479,80.56872,80.56872,77.88461,79.32692,80.28846,83.65385,82.69231
Reunion,REU,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,82.92683,77.56097,76.58537,76.69903,77.18446,77.03349,77.14286,75.82938,76.30331,76.77725,74.03846,72.59615,72.11539,73.07692,73.55769
Romania,ROU,Voice and Accountability: Percentile Rank,VA.PER.RNK,59.5,60.69652,63.68159,60.69652,57.71144,60.09615,61.05769,62.98077,61.05769,62.01923,60.18958,59.24171,58.68545,57.74648,57.74648,60.59113,63.5468,65.51724,64.53202,61.57635
Romania,ROU,Rule of Law: Percentile Rank,RL.PER.RNK,50.25126,47.5,45.0495,46.0396,47.0297,47.36842,47.36842,50.7177,52.63158,53.84615,55.92417,56.39811,57.277,57.74648,56.80751,63.46154,61.53846,63.94231,63.94231,63.46154
Romania,ROU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,55.97826,61.1399,48.71795,56.63265,54.08163,59.60591,59.31372,64.70588,67.47573,67.96117,70.8134,71.77033,73.93365,69.19431,72.03792,71.63461,72.11539,70.67308,70.19231,67.30769
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.55319,63.82979,32.80423,63.49206,57.78894,47.57281,48.54369,50.24155,50.24155,50.48077,56.87204,54.02843,53.5545,48.81517,54.02843,48.57143,54.28571,56.19048,48.57143,48.57143
Romania,ROU,Government Effectiveness: Percentile Rank,GE.PER.RNK,45.90164,30.56995,42.5641,49.4898,48.46939,49.7537,45.09804,48.78049,45.14563,45.14563,44.49761,45.93301,44.07583,45.0237,51.65877,54.80769,51.44231,47.11538,47.11538,43.26923
Romania,ROU,Control of Corruption: Percentile Rank,CC.PER.RNK,39.24731,31.95876,36.04061,40.40404,43.43435,46.82927,50.2439,53.17073,52.91262,53.8835,49.76077,52.38095,52.60664,48.81517,53.08057,53.84615,57.21154,57.21154,55.28846,52.40385
Russian Federation,RUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,43.5,36.81592,37.81094,36.31841,32.33831,30.76923,27.40385,22.11539,22.59615,22.59615,23.22275,23.69668,24.41315,19.24883,18.77934,20.68966,20.19704,17.73399,18.71921,19.21182
Russian Federation,RUS,Rule of Law: Percentile Rank,RL.PER.RNK,24.62312,22,15.84158,23.26733,18.31683,19.13876,20.09569,18.66029,16.74641,18.75,25.59242,27.01422,28.16901,24.41315,25.35211,26.44231,25,21.63461,22.11539,20.67308
Russian Federation,RUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,32.6087,27.97927,27.17949,43.87755,49.4898,49.7537,50.98039,40.19608,42.71844,39.80582,40.66986,40.66986,39.81042,40.28436,39.81042,38.46154,32.21154,37.01923,32.69231,31.73077
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.23404,15.95745,10.58201,25.39683,14.57286,7.76699,12.13592,19.32367,18.84058,20.19231,17.06161,18.48341,17.06161,20.85308,22.27488,14.7619,13.80952,15.2381,24.28572,29.04762
Russian Federation,RUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,37.70492,23.8342,25.1282,45.40816,41.83673,40.8867,37.7451,39.02439,43.68932,43.68932,42.10526,39.71292,40.28436,41.23223,44.07583,48.55769,47.11538,44.71154,50.96154,50.96154
Russian Federation,RUS,Control of Corruption: Percentile Rank,CC.PER.RNK,15.05376,16.49484,15.73604,19.69697,26.26263,23.90244,21.95122,19.5122,16.99029,12.13592,11.00478,13.33333,15.16588,14.69194,15.63981,17.30769,15.38461,19.71154,17.30769,21.15385
Rwanda,RWA,Voice and Accountability: Percentile Rank,VA.PER.RNK,5.5,9.950249,6.965174,7.462687,10.44776,8.653846,13.46154,13.46154,11.05769,12.01923,11.84834,11.84834,11.73709,13.61502,15.02347,17.73399,17.24138,15.76355,16.25616,17.24138
Rwanda,RWA,Rule of Law: Percentile Rank,RL.PER.RNK,5.527638,7,11.38614,22.77228,24.75248,22.96651,20.57416,29.66507,34.92823,37.98077,37.91469,45.49763,46.00939,46.94836,50.70422,60.57692,58.17308,57.21154,58.65385,58.17308
Rwanda,RWA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,9.23913,13.98964,13.84615,22.95918,23.46939,25.12315,18.13725,25.4902,26.69903,34.46602,42.10526,46.41148,48.34123,49.76303,53.5545,61.05769,61.53846,57.69231,60.57692,59.13462
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.255319,4.255319,6.349206,5.820106,17.08543,14.56311,17.96116,25.60386,32.36715,33.17308,28.43602,36.01896,39.81042,38.38863,42.1801,35.23809,45.71429,44.76191,50,52.85714
Rwanda,RWA,Government Effectiveness: Percentile Rank,GE.PER.RNK,12.02186,17.61658,28.71795,16.83673,26.02041,34.97537,20.58824,46.82927,50.48544,50.97087,49.76077,52.15311,57.34597,53.5545,55.92417,55.28846,51.92308,56.73077,64.90385,62.01923
Rwanda,RWA,Control of Corruption: Percentile Rank,CC.PER.RNK,26.88172,30.41237,31.9797,41.91919,39.89899,39.02439,31.70732,50.2439,57.76699,60.19418,60.76555,68.09524,68.24644,72.03792,72.51185,75.48077,73.07692,72.59615,71.63461,71.15385
Samoa,WSM,Voice and Accountability: Percentile Rank,VA.PER.RNK,70.5,67.66169,71.64179,70.14925,70.64677,70.67308,67.78846,68.26923,66.34615,65.38461,63.50711,59.71564,59.62441,59.15493,60.09389,69.95074,71.42857,71.42857,72.4138,72.9064
Samoa,WSM,Rule of Law: Percentile Rank,RL.PER.RNK,80.40201,72,73.76237,82.17822,82.67326,76.07655,83.73206,79.42583,77.99043,74.03846,67.77251,67.77251,69.48357,70.89202,71.83099,76.44231,74.51923,76.44231,78.36539,77.88461
Samoa,WSM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,57.06522,44.04145,56.92308,56.12245,56.63265,54.18719,52.94118,52.45098,51.94175,46.1165,45.45454,43.0622,42.1801,40.75829,45.0237,47.59615,50.96154,50.96154,52.40385,49.03846
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,93.08511,94.14893,92.06349,85.71429,95.47739,90.7767,87.37864,87.43961,81.64251,87.5,83.41232,72.03792,81.51659,82.93839,81.99052,90,92.38095,92.85714,91.42857,91.42857
Samoa,WSM,Government Effectiveness: Percentile Rank,GE.PER.RNK,64.48087,65.28497,68.71795,68.87755,67.85714,61.08374,67.64706,64.87805,61.16505,59.2233,56.9378,53.11005,54.50237,55.45024,56.39811,70.67308,71.63461,72.59615,73.55769,73.55769
Samoa,WSM,Control of Corruption: Percentile Rank,CC.PER.RNK,56.45161,53.60825,59.89848,60.10101,60.10101,58.53659,59.02439,62.92683,63.1068,62.62136,61.24402,61.42857,60.66351,61.61137,62.55924,64.90385,65.38461,65.38461,74.03846,75
San Marino,SMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,88.5,90.54726,91.04478,89.05473,88.0597,86.05769,86.05769,88.46154,88.46154,88.46154,88.6256,88.15166,89.20188,89.20188,88.73239,87.19212,87.68473,88.17734,88.17734,87.68473
San Marino,SMR,Rule of Law: Percentile Rank,RL.PER.RNK,76.88442,80,79.20792,77.22772,78.21782,75.11961,74.64115,82.29665,79.42583,80.28846,80.56872,78.67299,79.34272,78.40376,78.87324,..,..,..,..,..
San Marino,SMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,91.9598,89.32039,84.95145,84.54106,87.43961,83.65385,96.68246,98.5782,84.36019,85.30806,85.78199,82.85714,79.52381,80,78.09524,77.61905
San Marino,SMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Voice and Accountability: Percentile Rank,VA.PER.RNK,61,64.17911,64.17911,64.67662,56.21891,52.88462,53.84615,55.76923,53.84615,53.84615,54.50237,53.5545,55.86855,55.86855,54.92958,58.62069,57.14286,57.14286,56.65025,51.72414
Sao Tome and Principe,STP,Rule of Law: Percentile Rank,RL.PER.RNK,60.30151,46,50,39.10891,41.08911,43.0622,35.88517,39.71292,41.14833,37.5,29.85782,30.33175,30.98592,27.69953,26.76056,22.59615,25.48077,28.36539,25.96154,25.96154
Sao Tome and Principe,STP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,25,13.4715,21.02564,36.22449,28.57143,20.19704,20.58824,25.98039,22.3301,24.27184,25.35885,22.48804,24.64455,24.17062,23.69668,25.48077,25.48077,21.15385,18.75,18.26923
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,84.57447,85.18519,68.25397,53.76884,64.07767,65.04855,54.58937,58.45411,50,49.76303,50.7109,47.8673,45.49763,50.7109,53.80952,52.85714,54.28571,53.80952,64.28571
Sao Tome and Principe,STP,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.53006,26.42487,39.48718,32.14286,32.65306,31.03448,29.90196,25.85366,27.18447,29.12621,30.14354,23.92344,27.01422,29.38389,26.06635,20.67308,22.59615,26.92308,21.15385,26.44231
Sao Tome and Principe,STP,Control of Corruption: Percentile Rank,CC.PER.RNK,66.66666,55.15464,61.92893,55.05051,48.48485,43.41463,36.58537,46.34146,47.57281,48.05825,53.11005,49.52381,53.5545,53.08057,54.02843,57.69231,56.25,55.76923,60.57692,61.53846
Saudi Arabia,SAU,Voice and Accountability: Percentile Rank,VA.PER.RNK,9,5.472637,5.970149,3.980099,5.472637,10.09615,6.25,3.846154,5.769231,4.326923,3.317536,3.791469,2.347418,2.816901,2.816901,2.955665,3.448276,4.926108,5.91133,5.91133
Saudi Arabia,SAU,Rule of Law: Percentile Rank,RL.PER.RNK,56.28141,54.5,47.52475,53.46535,58.41584,53.11005,53.11005,54.54546,55.02392,56.25,56.39811,60.18958,56.80751,59.62441,58.68545,62.5,60.09615,62.5,57.21154,58.65385
Saudi Arabia,SAU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,41.30435,39.89637,49.74359,53.06123,57.65306,56.15763,56.86274,53.43137,53.8835,55.33981,56.9378,55.98086,53.5545,55.92417,54.9763,53.84615,54.32692,55.76923,54.80769,53.36538
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,40.95745,50.53191,55.55556,46.56085,49.24623,24.75728,38.83495,29.4686,28.50241,31.73077,28.90995,37.44076,31.27962,32.22749,32.70142,36.19048,23.80952,28.09524,25.71428,28.57143
Saudi Arabia,SAU,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.18033,50.25907,47.69231,45.91837,46.42857,45.81281,42.64706,49.7561,51.45631,52.91262,51.19617,55.50239,45.49763,58.29384,58.29384,62.01923,60.57692,63.46154,62.5,64.90385
Saudi Arabia,SAU,Control of Corruption: Percentile Rank,CC.PER.RNK,51.07527,47.93814,50.76142,62.62626,55.05051,48.78049,54.63415,51.70732,53.39806,58.73787,58.85167,59.04762,48.81517,57.8199,59.24171,59.13462,58.65385,63.94231,65.86539,65.86539
Senegal,SEN,Voice and Accountability: Percentile Rank,VA.PER.RNK,54,49.25373,54.72637,59.70149,56.71642,56.25,53.36538,48.55769,40.86538,40.86538,38.86256,37.44076,40.37559,49.29578,51.64319,58.12808,57.63547,57.63547,57.14286,55.66502
Senegal,SEN,Rule of Law: Percentile Rank,RL.PER.RNK,46.23116,52.5,53.46535,56.43564,50.9901,52.15311,54.54546,48.32536,47.36842,47.11538,43.60189,41.70616,40.37559,46.47887,47.41784,53.84615,51.92308,50.96154,50.48077,47.59615
Senegal,SEN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,50,47.66839,50.25641,46.93877,47.95918,46.30542,47.05882,44.60784,40.29126,44.66019,44.01914,42.58373,45.49763,50.7109,52.60664,46.15385,49.51923,49.03846,49.03846,49.51923
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25,16.48936,27.51323,35.97884,37.18593,46.60194,39.80582,37.19807,37.19807,39.42308,38.38863,31.75356,37.91469,40.75829,43.60189,37.14286,41.90476,37.61905,43.80952,42.85714
Senegal,SEN,Government Effectiveness: Percentile Rank,GE.PER.RNK,57.9235,52.84974,52.82051,57.65306,47.95918,51.72414,47.54902,45.36585,37.86408,50,38.27751,34.44976,38.86256,39.33649,40.75829,40.38462,38.94231,36.53846,40.86538,42.30769
Senegal,SEN,Control of Corruption: Percentile Rank,CC.PER.RNK,52.15054,51.03093,55.83756,61.61616,54.54546,54.63415,55.60976,40.97561,36.8932,37.37864,37.79904,30.47619,38.38863,49.76303,53.5545,58.17308,59.13462,58.17308,54.32692,56.73077
Serbia,SRB,Voice and Accountability: Percentile Rank,VA.PER.RNK,14,19.40298,30.34826,48.75622,44.27861,43.26923,43.26923,54.32692,56.73077,56.73077,57.34597,55.92417,56.33803,56.33803,57.277,55.66502,55.17241,53.69458,49.7537,46.30542
Serbia,SRB,Rule of Law: Percentile Rank,RL.PER.RNK,10.55276,9.5,10.39604,22.27723,21.78218,28.22967,21.05263,37.32058,39.23445,37.01923,42.1801,42.65403,46.47887,44.60094,45.53991,50.96154,52.40385,48.07692,48.07692,49.03846
Serbia,SRB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,23.91304,19.17098,17.4359,28.06122,28.06122,36.94581,29.41176,36.27451,41.74757,45.63107,49.76077,53.11005,53.08057,51.18483,52.1327,55.76923,57.21154,54.80769,55.28846,56.25
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.02128,3.723404,7.936508,29.10053,28.1407,28.64078,24.75728,28.50241,26.08696,27.40385,29.38389,31.27962,36.96682,38.86256,43.12796,53.33333,55.23809,50,49.52381,49.52381
Serbia,SRB,Government Effectiveness: Percentile Rank,GE.PER.RNK,14.20765,17.09845,17.4359,36.22449,30.10204,49.26109,43.62745,49.26829,47.08738,47.57281,54.06699,52.63158,52.60664,51.18483,51.18483,58.17308,56.73077,56.25,60.09615,56.73077
Serbia,SRB,Control of Corruption: Percentile Rank,CC.PER.RNK,11.82796,9.278351,7.614213,24.24242,37.37374,36.58537,42.92683,45.85366,43.68932,46.60194,45.93301,47.61905,50.23697,46.4455,46.91943,51.44231,49.03846,45.19231,43.26923,41.82692
Seychelles,SYC,Voice and Accountability: Percentile Rank,VA.PER.RNK,54.5,54.72637,52.23881,52.23881,50.74627,59.13462,56.25,50,49.03846,47.59615,49.2891,52.1327,49.76526,51.17371,49.29578,47.29064,49.7537,50.73891,53.69458,54.18719
Seychelles,SYC,Rule of Law: Percentile Rank,RL.PER.RNK,67.8392,63.5,65.84158,61.38614,56.93069,58.85167,55.02392,53.58852,57.41627,59.13462,57.34597,55.45024,54.46009,55.39906,56.33803,62.01923,62.98077,59.13462,58.17308,59.61538
Seychelles,SYC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,63.58696,30.05181,19.48718,26.53061,50.5102,18.2266,53.43137,27.45098,19.90291,27.6699,32.53588,34.92823,37.44076,43.12796,44.54976,40.86538,50,44.71154,47.11538,47.59615
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,84.57447,84.57447,92.06349,77.77778,68.34171,68.93204,77.18446,76.81159,73.91304,71.63461,66.35071,76.77725,75.35545,70.14218,72.03792,59.04762,68.09524,71.90476,74.28571,69.52381
Seychelles,SYC,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.86339,64.2487,57.94872,63.2653,61.22449,59.1133,58.33333,55.60976,55.33981,57.76699,58.85167,62.20096,63.03318,64.45498,64.92891,66.82692,68.75,67.78846,67.30769,71.15385
Seychelles,SYC,Control of Corruption: Percentile Rank,CC.PER.RNK,72.58064,65.46392,70.05076,67.67677,71.21212,63.41463,61.46341,60,61.16505,67.96117,69.85646,70.47619,69.66824,69.66824,69.19431,68.26923,77.88461,76.92308,74.51923,75.96154
Sierra Leone,SLE,Voice and Accountability: Percentile Rank,VA.PER.RNK,32,13.93035,11.44279,31.8408,39.30348,39.42308,31.25,35.09615,38.94231,43.75,40.28436,42.1801,40.84507,37.0892,36.61972,38.42365,37.43842,39.90148,40.39409,38.91626
Sierra Leone,SLE,Rule of Law: Percentile Rank,RL.PER.RNK,8.542713,15,6.435644,9.90099,13.86139,13.39713,13.39713,16.74641,15.311,19.23077,18.48341,18.95735,22.53521,21.59624,21.59624,17.30769,20.19231,22.59615,22.59615,22.59615
Sierra Leone,SLE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,5.434783,10.36269,9.230769,10.71429,13.77551,15.27094,14.70588,12.7451,16.01942,16.50485,23.92344,25.83732,26.06635,26.54029,25.59242,24.51923,18.75,16.82692,15.86539,15.38461
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.382979,2.659575,5.291005,25.92593,19.09548,28.15534,32.03883,34.78261,41.0628,36.05769,35.07109,36.96682,40.28436,37.91469,39.81042,41.90476,42.38095,39.52381,45.71429,44.28571
Sierra Leone,SLE,Government Effectiveness: Percentile Rank,GE.PER.RNK,4.918033,5.181347,4.102564,4.591837,9.693877,9.852217,6.862745,12.19512,11.16505,11.16505,9.090909,9.569378,9.478673,10.42654,10.42654,10.09615,9.134615,10.09615,11.53846,11.53846
Sierra Leone,SLE,Control of Corruption: Percentile Rank,CC.PER.RNK,26.34409,25.25773,20.81218,24.74747,18.18182,19.02439,13.65854,16.58537,18.93204,17.47573,19.13876,22.38095,20.85308,18.00948,19.90521,15.86539,22.59615,20.19231,31.73077,37.01923
Singapore,SGP,Voice and Accountability: Percentile Rank,VA.PER.RNK,55.5,53.23383,53.73134,51.74129,47.26368,52.40385,55.28846,34.13462,35.57692,35.09615,40.75829,40.28436,45.07042,51.64319,50.70422,45.81281,41.37931,40.8867,41.37931,41.87192
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,87.9397,88,86.13861,89.60396,92.07921,94.25837,94.73684,91.86603,91.38756,91.34615,91.46919,91.94313,92.95775,94.3662,94.3662,93.26923,94.23077,96.15385,96.63461,97.11539
Singapore,SGP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,100,100,100,100,98.46939,98.02956,99.5098,98.03922,98.05825,98.54369,97.60766,98.08612,96.68246,100,100,100,100,100,99.51923,99.51923
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,87.23404,78.19149,84.12698,90.47619,75.37688,85.43689,88.83495,93.23672,92.75362,99.03846,90.52132,90.52132,90.99526,97.15639,96.68246,93.33334,96.19048,99.04762,99.04762,98.57143
Singapore,SGP,Government Effectiveness: Percentile Rank,GE.PER.RNK,100,100,100,93.87755,96.42857,96.05911,98.52941,99.51219,100,100,100,100,99.52607,99.52607,99.52607,100,100,100,100,100
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,97.31183,96.90722,97.46193,98.9899,97.9798,98.53658,98.04878,98.04878,98.05825,98.05825,98.08612,98.57143,96.68246,97.15639,96.68246,96.15385,96.63461,97.11539,97.59615,99.03846
Slovak Republic,SVK,Voice and Accountability: Percentile Rank,VA.PER.RNK,67,68.1592,72.63682,74.62687,74.62687,79.32692,74.03846,76.44231,75.48077,74.03846,72.98578,74.88152,76.05634,77.46479,76.52582,75.86207,76.35468,76.35468,75.86207,76.84729
Slovak Republic,SVK,Rule of Law: Percentile Rank,RL.PER.RNK,57.28643,59.5,63.36634,60.89109,64.35644,65.07177,65.55024,65.55024,64.5933,68.75,65.40285,66.35071,67.60564,65.25822,64.78873,70.67308,69.23077,74.51923,71.63461,70.19231
Slovak Republic,SVK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,71.19566,68.91192,70.25641,78.06123,78.57143,82.75862,83.82353,84.80392,81.06796,82.52427,81.33971,80.86124,80.09479,80.56872,78.67299,78.36539,75,78.84615,76.44231,75.96154
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,75.53191,89.3617,70.89947,81.48148,79.39699,65.04855,76.69903,71.0145,84.54106,87.01923,79.62085,86.72986,81.04266,88.15166,89.09953,85.71429,74.7619,71.42857,80,72.38095
Slovak Republic,SVK,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.12022,73.05699,73.33334,72.95918,74.4898,78.81773,77.45098,79.02439,75.72816,77.66991,76.07655,76.07655,75.82938,74.40759,73.93365,75,75,76.92308,75,75.48077
Slovak Republic,SVK,Control of Corruption: Percentile Rank,CC.PER.RNK,62.90322,59.27835,62.94416,58.58586,65.15151,67.80488,68.78049,69.2683,67.96117,67.47573,65.55024,64.7619,64.92891,61.13744,60.66351,60.09615,62.5,63.46154,62.5,66.34615
Slovenia,SVN,Voice and Accountability: Percentile Rank,VA.PER.RNK,87.5,87.56219,83.08458,85.07462,85.57214,84.61539,83.17308,85.09615,83.17308,80.76923,81.99052,81.51659,81.69014,78.40376,79.81221,74.87685,78.32513,80.29556,79.80296,79.31035
Slovenia,SVN,Rule of Law: Percentile Rank,RL.PER.RNK,84.92462,87,83.16832,81.18812,80.69307,79.9043,80.38277,78.4689,81.33971,83.17308,83.88625,81.99052,82.6291,81.22066,81.22066,81.25,80.76923,83.17308,82.69231,82.69231
Slovenia,SVN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,83.69566,84.97409,73.84615,76.02041,76.02041,77.3399,75.4902,73.03922,74.75728,75.72816,77.51196,75.59808,74.88152,72.98578,72.51185,73.07692,72.59615,73.07692,72.11539,75
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,92.55319,92.55319,77.24868,93.1217,92.96482,83.49515,85.92233,86.95652,89.85507,91.34615,81.04266,77.25118,80.56872,77.25118,74.40759,79.52381,81.42857,82.85714,76.66666,80
Slovenia,SVN,Government Effectiveness: Percentile Rank,GE.PER.RNK,79.23497,78.75648,77.94872,81.12245,82.14286,79.80296,75.98039,80,80.09708,84.95145,82.77512,81.33971,79.14692,81.04266,79.62085,79.80769,77.88461,83.65385,84.61539,83.17308
Slovenia,SVN,Control of Corruption: Percentile Rank,CC.PER.RNK,81.72043,85.05154,80.20305,78.78788,81.31313,83.41463,80,82.43903,80.58253,80.58253,81.81818,79.52381,79.14692,76.77725,74.40759,74.51923,76.44231,77.40385,79.32692,80.76923
Solomon Islands,SLB,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.5,71.14428,55.72139,60.19901,58.70647,37.5,47.11538,47.11538,48.55769,49.51923,53.5545,49.76303,49.29578,48.35681,48.35681,56.15763,58.12808,62.56158,62.56158,65.02463
Solomon Islands,SLB,Rule of Law: Percentile Rank,RL.PER.RNK,69.34673,62,32.67327,20.79208,20.29703,18.66029,25.35885,33.01435,24.40191,32.69231,29.38389,30.80569,35.68075,36.61972,38.49765,35.57692,37.01923,42.30769,47.59615,47.11538
Solomon Islands,SLB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,12.43523,8.717949,3.571429,0,8.374384,18.62745,15.19608,14.07767,11.16505,9.090909,9.090909,14.69194,15.63981,13.27014,12.01923,16.34615,15.38461,21.15385,18.75
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.44681,87.23404,23.80952,30.68783,59.29648,46.1165,45.63107,48.30918,51.20773,52.40385,52.1327,56.39811,56.39811,52.60664,57.8199,60.95238,66.66666,62.85714,54.28571,57.14286
Solomon Islands,SLB,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,20.72539,15.38461,0,0,7.389163,30.88235,15.12195,15.53398,15.04854,11.96172,17.70335,19.43128,23.69668,22.74882,15.38461,14.42308,15.86539,15.86539,13.46154
Solomon Islands,SLB,Control of Corruption: Percentile Rank,CC.PER.RNK,65.05376,55.6701,43.65482,30.30303,31.81818,42.92683,57.56097,49.26829,40.7767,42.23301,48.80383,44.28571,45.49763,44.54976,42.65403,49.03846,46.15385,43.75,59.61538,57.69231
Somalia,SOM,Voice and Accountability: Percentile Rank,VA.PER.RNK,1.5,1.99005,3.482587,7.960199,3.980099,1.923077,3.846154,4.326923,3.846154,3.365385,2.369668,2.369668,1.877934,1.408451,1.408451,0.9852217,1.477833,2.463054,3.940887,3.448276
Somalia,SOM,Rule of Law: Percentile Rank,RL.PER.RNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4807692
Somalia,SOM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,0,0,0,0,0.5102041,0.4926108,0.9803922,0,0,0,0,0.4784689,0.4739336,0.4739336,0.9478673,0.9615384,0.9615384,0.9615384,0.4807692,0.9615384
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0.5319149,3.191489,3.703704,0,0,0.4854369,0,0.4830918,0,0,0,0,0,0,0,1.904762,1.904762,2.380952,3.809524,3.809524
Somalia,SOM,Government Effectiveness: Percentile Rank,GE.PER.RNK,1.092896,0.5181347,0.5128205,4.081633,0.5102041,0,0,0,0,0,0,0,0,0,0,0,0,0.4807692,0.4807692,0.9615384
Somalia,SOM,Control of Corruption: Percentile Rank,CC.PER.RNK,5.376344,2.061856,0,12.12121,0.5050505,0,0,0,0,0,0,0,0,0,0.4739336,0.4807692,1.442308,0.9615384,0.4807692,0
South Africa,ZAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,73,72.63682,70.64677,67.66169,67.66169,71.63461,68.75,68.75,65.86539,64.90385,65.87678,67.29858,66.66666,66.19718,66.19718,68.96552,69.95074,69.45813,68.96552,70.44335
South Africa,ZAF,Rule of Law: Percentile Rank,RL.PER.RNK,55.27638,61,58.41584,57.92079,57.92079,57.89474,56.45933,59.80861,56.9378,54.80769,58.29384,59.24171,60.09389,58.21596,59.15493,64.42308,59.13462,58.65385,52.40385,50.96154
